Time,PM10(μg/m³),PM2.5(μg/m³),CO2(ppm),Temperature(°C),Humidity(%)
17/01/2022 14:15,1,1,925,20.92,44.89
17/01/2022 14:30,2,2,944,20.72,45.58
17/01/2022 14:45,1,1,958,20.53,46.1
17/01/2022 15:00,1,1,925,20.3,46.45
17/01/2022 15:15,0,0,992,20.31,47.17
17/01/2022 15:30,2,1,979,20.28,47.3
17/01/2022 15:45,1,1,979,20.27,47.34
17/01/2022 16:00,2,1,967,20.1,47.49
17/01/2022 16:15,1,1,997,20.15,47.73
17/01/2022 16:30,0,0,987,20.19,47.59
17/01/2022 16:45,1,1,992,20.14,47.88
17/01/2022 17:00,3,2,986,20.11,47.77
17/01/2022 17:15,1,1,971,20.14,47.89
17/01/2022 17:30,2,2,982,20.09,48.17
17/01/2022 17:45,2,1,969,20.07,48.22
17/01/2022 18:00,2,2,990,20.1,48.47
17/01/2022 18:15,1,1,972,20.17,48.08
17/01/2022 18:30,1,1,961,20.14,47.97
17/01/2022 18:45,5,2,973,20.19,47.76
17/01/2022 19:00,3,3,973,20.21,47.69
17/01/2022 19:15,3,3,974,20.23,47.42
17/01/2022 19:30,2,2,974,20.07,47.73
17/01/2022 19:45,5,2,1004,20.18,47.56
17/01/2022 20:00,5,5,993,20.13,47.52
17/01/2022 20:15,5,5,995,20.14,47.52
17/01/2022 20:30,4,4,984,19.98,47.58
17/01/2022 20:45,5,5,982,19.94,47.55
17/01/2022 21:00,7,7,996,19.9,47.83
17/01/2022 21:15,7,6,1125,19.99,48.22
17/01/2022 21:30,7,7,1296,20,48.83
17/01/2022 21:45,15,12,1067,19.93,45.8
17/01/2022 22:00,13,11,835,19.39,45.18
17/01/2022 22:15,16,16,703,19.19,42.92
17/01/2022 22:30,20,18,477,17.99,40.55
17/01/2022 22:45,14,13,559,17.45,43.36
17/01/2022 23:00,14,13,621,17.84,45.19
17/01/2022 23:15,10,10,625,18.05,45.8
17/01/2022 23:30,11,10,694,18.3,46.85
17/01/2022 23:45,14,13,756,18.35,47.63
18/01/2022 00:00,11,10,811,18.44,47.38
18/01/2022 00:15,13,12,837,18.51,47.65
18/01/2022 00:30,10,9,876,18.58,47.61
18/01/2022 00:45,10,10,878,18.62,47.33
18/01/2022 01:00,10,7,882,18.49,47.32
18/01/2022 01:15,6,6,518,16.86,47.26
18/01/2022 01:30,0,0,621,17.26,50.64
18/01/2022 01:45,0,0,680,17.55,50.86
18/01/2022 02:00,3,2,717,17.84,50.4
18/01/2022 02:15,0,0,753,18.03,49.87
18/01/2022 02:30,0,0,786,18.18,49.91
18/01/2022 02:45,1,1,797,18.23,49.42
18/01/2022 03:00,0,0,798,18.27,49.16
18/01/2022 03:15,0,0,804,18.33,49.2
18/01/2022 03:30,0,0,820,18.32,48.93
18/01/2022 03:45,0,0,822,18.29,49.3
18/01/2022 04:00,0,0,822,18.3,49.06
18/01/2022 04:15,0,0,830,18.37,48.97
18/01/2022 04:30,0,0,823,18.35,48.75
18/01/2022 04:45,0,0,828,18.39,48.79
18/01/2022 05:00,0,0,825,18.4,48.51
18/01/2022 05:15,0,0,824,18.41,48.52
18/01/2022 05:30,1,1,828,18.4,48.44
18/01/2022 05:45,0,0,825,18.31,48.65
18/01/2022 06:00,0,0,826,18.18,48.64
18/01/2022 06:15,0,0,821,18.2,48.45
18/01/2022 06:30,0,0,816,18.15,48.49
18/01/2022 06:45,0,0,812,18.15,48.39
18/01/2022 07:00,0,0,808,18.07,48.27
18/01/2022 07:15,0,0,806,18.09,48.1
18/01/2022 07:30,0,0,807,18.11,47.82
18/01/2022 07:45,0,0,802,18.09,47.69
18/01/2022 08:00,1,1,810,18.04,47.62
18/01/2022 08:15,0,0,824,18.04,47.47
18/01/2022 08:30,1,1,830,18.05,47.21
18/01/2022 08:45,1,1,843,18.13,47.15
18/01/2022 09:00,0,0,845,18.2,47.14
18/01/2022 09:15,0,0,854,18.43,47.08
18/01/2022 09:30,0,0,865,18.5,46.94
18/01/2022 09:45,0,0,878,18.69,46.8
18/01/2022 10:00,0,0,892,18.73,46.77
18/01/2022 10:15,0,0,893,18.85,46.56
18/01/2022 10:30,0,0,931,18.88,47
18/01/2022 10:45,1,1,1028,19.06,49.17
18/01/2022 11:00,0,0,974,19.19,48.2
18/01/2022 11:15,0,0,978,19.54,47.36
18/01/2022 11:30,1,1,980,19.82,46.68
18/01/2022 11:45,0,0,966,20,45.83
18/01/2022 12:00,1,1,980,20.15,45.3
18/01/2022 12:15,1,1,983,20.17,45.36
18/01/2022 12:30,0,0,989,20.22,45.2
18/01/2022 12:45,0,0,988,20.29,45.01
18/01/2022 13:00,28,28,981,20.35,45.1
18/01/2022 13:15,6,5,1011,23.51,40.93
18/01/2022 13:30,3,3,983,23.64,38.68
18/01/2022 13:45,0,0,1000,22.14,41.69
18/01/2022 14:00,1,1,1019,21.83,42.49
18/01/2022 14:15,1,1,987,21.73,42.44
18/01/2022 14:30,0,0,930,21.51,42.49
18/01/2022 14:45,0,0,876,21.35,42.7
18/01/2022 15:00,13,12,531,19.52,43.01
18/01/2022 15:15,7,6,640,19.72,44.58
18/01/2022 15:30,4,4,720,19.75,45.67
18/01/2022 15:45,3,3,755,19.67,46.39
18/01/2022 16:00,0,0,795,19.1,48.19
18/01/2022 16:15,0,0,837,19.26,48.27
18/01/2022 16:30,0,0,859,19.41,48.04
18/01/2022 16:45,0,0,877,19.43,48
18/01/2022 17:00,0,0,893,19.41,48.21
18/01/2022 17:15,2,1,907,19.47,48.03
18/01/2022 17:30,0,0,926,19.52,47.88
18/01/2022 17:45,2,2,947,19.53,48.29
18/01/2022 18:00,2,2,995,19.68,48.27
18/01/2022 18:15,1,1,1029,19.95,48.51
18/01/2022 18:30,2,2,1037,19.99,48.85
18/01/2022 18:45,1,1,1038,20.2,48.87
18/01/2022 19:00,2,1,1040,20.46,48.31
18/01/2022 19:15,0,0,981,20.61,47.78
18/01/2022 19:30,1,1,1007,20.71,47.78
18/01/2022 19:45,0,0,1049,20.83,47.99
18/01/2022 20:00,2,2,1002,20.98,47.43
18/01/2022 20:15,2,2,988,20.98,47.45
18/01/2022 20:30,3,2,993,21.02,48.43
18/01/2022 20:45,2,1,964,21.15,50.76
18/01/2022 21:00,2,2,986,21.2,50.64
18/01/2022 21:15,2,1,1001,21.13,50.13
18/01/2022 21:30,2,2,983,21.15,49.87
18/01/2022 21:45,1,1,1001,21.1,49.52
18/01/2022 22:00,2,1,1005,21.24,49.04
18/01/2022 22:15,0,0,997,21.2,48.64
18/01/2022 22:30,1,1,1001,21.13,48.44
18/01/2022 22:45,0,0,1004,21.1,48.22
18/01/2022 23:00,0,0,1006,21.06,48.08
18/01/2022 23:15,2,1,1010,21.07,47.87
18/01/2022 23:30,0,0,1049,21.02,48.04
18/01/2022 23:45,0,0,1033,21.05,47.76
19/01/2022 00:00,0,0,1072,21.05,47.91
19/01/2022 00:15,0,0,1071,21.14,47.64
19/01/2022 00:30,0,0,1052,21.15,47.31
19/01/2022 00:45,0,0,1046,21.04,47.39
19/01/2022 01:00,0,0,1045,20.99,47.4
19/01/2022 01:15,0,0,990,20.76,47.3
19/01/2022 01:30,19,16,428,19.35,40.44
19/01/2022 01:45,12,11,526,19.07,46.46
19/01/2022 02:00,8,7,601,19.43,47.89
19/01/2022 02:15,8,8,638,19.49,48.76
19/01/2022 02:30,6,6,659,19.5,49.34
19/01/2022 02:45,5,5,689,19.57,49.44
19/01/2022 03:00,9,6,702,19.57,49.61
19/01/2022 03:15,7,6,730,19.58,49.72
19/01/2022 03:30,8,6,740,19.54,49.81
19/01/2022 03:45,8,7,760,19.53,49.95
19/01/2022 04:00,7,7,770,19.58,49.83
19/01/2022 04:15,7,7,778,19.65,49.77
19/01/2022 04:30,8,6,774,19.56,50.01
19/01/2022 04:45,6,4,777,19.48,50.31
19/01/2022 05:00,9,8,775,19.48,50.15
19/01/2022 05:15,4,4,783,19.5,49.99
19/01/2022 05:30,7,7,787,19.45,49.95
19/01/2022 05:45,7,5,795,19.44,49.94
19/01/2022 06:00,5,4,793,19.37,49.79
19/01/2022 06:15,5,5,788,19.31,49.98
19/01/2022 06:30,8,5,783,19.3,49.84
19/01/2022 06:45,4,3,784,19.25,50.11
19/01/2022 07:00,3,3,773,19.23,50.12
19/01/2022 07:15,3,3,792,19.24,50.13
19/01/2022 07:30,3,3,788,19.18,50.11
19/01/2022 07:45,3,3,782,19.19,49.97
19/01/2022 08:00,5,3,786,19.13,49.9
19/01/2022 08:15,3,2,779,19.07,49.99
19/01/2022 08:30,6,4,776,19.05,49.95
19/01/2022 08:45,4,2,792,19.05,50.17
19/01/2022 09:00,4,3,786,19.23,49.87
19/01/2022 09:15,5,4,809,19.35,49.89
19/01/2022 09:30,3,2,808,19.47,49.84
19/01/2022 09:45,3,3,820,19.6,49.77
19/01/2022 10:00,2,2,817,19.75,49.39
19/01/2022 10:15,4,3,814,19.82,49.32
19/01/2022 10:30,2,2,832,19.89,49.18
19/01/2022 10:45,3,3,836,19.95,49.12
19/01/2022 11:00,5,5,680,19.38,49.93
19/01/2022 11:15,5,4,716,19.83,49.24
19/01/2022 11:30,3,3,732,20.07,49.32
19/01/2022 11:45,3,2,731,20.22,48.54
19/01/2022 12:00,2,2,809,20.37,48.84
19/01/2022 12:15,2,2,835,20.32,48.63
19/01/2022 12:30,2,2,858,20.4,48.54
19/01/2022 12:45,2,2,845,20.41,48.61
19/01/2022 13:00,2,2,852,20.52,48.58
19/01/2022 13:15,3,3,860,20.79,48.09
19/01/2022 13:30,3,3,727,22.18,44.47
19/01/2022 13:45,3,3,777,21.46,45.93
19/01/2022 14:00,0,0,808,21.6,46.27
19/01/2022 14:15,2,2,810,21.65,46.23
19/01/2022 14:30,2,2,835,21.68,46.86
19/01/2022 14:45,2,2,852,21.59,46.42
19/01/2022 15:00,2,2,857,21.52,46.26
19/01/2022 15:15,0,0,864,21.42,46.44
19/01/2022 15:30,0,0,874,21.31,46.38
19/01/2022 15:45,0,0,875,21.23,46.41
19/01/2022 16:00,0,0,886,21.05,46.48
19/01/2022 16:15,0,0,883,20.91,46.69
19/01/2022 16:30,0,0,875,21.05,46.5
19/01/2022 16:45,0,0,883,21.04,46.77
19/01/2022 17:00,2,1,873,20.86,46.25
19/01/2022 17:15,0,0,942,20.88,46.73
19/01/2022 17:30,0,0,949,20.75,47.1
19/01/2022 17:45,0,0,907,20.67,46.74
19/01/2022 18:00,1,1,925,20.64,46.66
19/01/2022 18:15,1,1,934,20.71,46.46
19/01/2022 18:30,1,1,933,20.77,46.37
19/01/2022 18:45,1,1,931,20.58,46.55
19/01/2022 19:00,0,0,933,20.73,46.38
19/01/2022 19:15,1,1,932,20.58,46.11
19/01/2022 19:30,1,1,934,20.58,46.17
19/01/2022 19:45,3,1,930,20.47,46.52
19/01/2022 20:00,0,0,921,21.12,45
19/01/2022 20:15,0,0,917,21.04,44.92
19/01/2022 20:30,3,2,1141,21.01,45.63
19/01/2022 20:45,2,2,682,20.41,40.75
19/01/2022 21:00,2,2,462,19.11,39.8
19/01/2022 21:15,3,3,542,19.08,40.67
19/01/2022 21:30,2,2,523,18.84,40.66
19/01/2022 21:45,4,2,456,18.3,39.87
19/01/2022 22:00,2,2,591,18.42,42.33
19/01/2022 22:15,4,2,637,18.58,43.38
19/01/2022 22:30,5,1,660,18.72,43.83
19/01/2022 22:45,1,1,735,18.73,44.41
19/01/2022 23:00,3,3,745,19.23,44.4
19/01/2022 23:15,3,3,789,19.53,44.45
19/01/2022 23:30,2,1,830,19.7,44.15
19/01/2022 23:45,36,33,852,19.95,43.96
20/01/2022 00:00,22,20,868,19.99,43.84
20/01/2022 00:15,14,13,880,20.02,43.66
20/01/2022 00:30,9,9,891,20.19,43.43
20/01/2022 00:45,7,6,915,19.99,43.68
20/01/2022 01:00,5,5,957,19.75,44.08
20/01/2022 01:15,0,0,899,19.29,45.12
20/01/2022 01:30,2,2,813,18.6,48.23
20/01/2022 01:45,0,0,598,17.55,49.07
20/01/2022 02:00,0,0,664,18.09,49.87
20/01/2022 02:15,0,0,697,18.25,50.07
20/01/2022 02:30,0,0,714,18.33,49.72
20/01/2022 02:45,0,0,733,18.41,49.23
20/01/2022 03:00,0,0,746,18.46,49.09
20/01/2022 03:15,0,0,746,18.51,48.82
20/01/2022 03:30,0,0,747,18.51,48.99
20/01/2022 03:45,0,0,747,18.49,48.74
20/01/2022 04:00,0,0,751,18.52,48.82
20/01/2022 04:15,0,0,750,18.52,48.59
20/01/2022 04:30,0,0,747,18.54,48.58
20/01/2022 04:45,0,0,748,18.49,48.57
20/01/2022 05:00,0,0,746,18.5,48.47
20/01/2022 05:15,0,0,745,18.49,48.3
20/01/2022 05:30,0,0,745,18.42,48.27
20/01/2022 05:45,0,0,746,18.41,48.17
20/01/2022 06:00,0,0,750,18.39,48.13
20/01/2022 06:15,0,0,748,18.36,47.99
20/01/2022 06:30,0,0,742,18.32,47.89
20/01/2022 06:45,0,0,739,18.29,47.78
20/01/2022 07:00,0,0,738,18.27,47.79
20/01/2022 07:15,0,0,739,18.25,47.76
20/01/2022 07:30,0,0,744,18.2,47.75
20/01/2022 07:45,0,0,745,18.23,47.59
20/01/2022 08:00,0,0,748,18.18,47.63
20/01/2022 08:15,0,0,748,18.15,47.56
20/01/2022 08:30,0,0,740,18.11,47.56
20/01/2022 08:45,0,0,744,18.19,47.6
20/01/2022 09:00,0,0,752,18.17,47.81
20/01/2022 09:15,1,1,765,18.29,47.91
20/01/2022 09:30,0,0,765,18.44,47.65
20/01/2022 09:45,0,0,880,18.63,48.4
20/01/2022 10:00,0,0,857,18.66,48.17
20/01/2022 10:15,0,0,924,18.78,50.22
20/01/2022 10:30,0,0,876,19.09,48.51
20/01/2022 10:45,0,0,923,19.55,47.5
20/01/2022 11:00,0,0,905,19.88,46.24
20/01/2022 11:15,0,0,898,20.07,45.57
20/01/2022 11:30,0,0,909,20.27,44.88
20/01/2022 11:45,0,0,877,20.36,44.63
20/01/2022 12:00,0,0,876,20.46,43.62
20/01/2022 12:15,0,0,880,20.48,43.46
20/01/2022 12:30,0,0,872,20.46,43.17
20/01/2022 12:45,0,0,832,20.49,42.65
20/01/2022 13:00,0,0,878,20.47,42.67
20/01/2022 13:15,0,0,843,20.49,42.35
20/01/2022 13:30,0,0,863,20.51,42.57
20/01/2022 13:45,0,0,863,20.43,41.89
20/01/2022 14:00,0,0,784,20.32,41.48
20/01/2022 14:15,0,0,737,20.21,41.33
20/01/2022 14:30,0,0,759,20.11,41.92
20/01/2022 14:45,0,0,791,20.1,42.16
20/01/2022 15:00,0,0,807,20.18,42.02
20/01/2022 15:15,0,0,827,20.2,41.91
20/01/2022 15:30,0,0,857,20.23,41.65
20/01/2022 15:45,0,0,882,20.28,41.38
20/01/2022 16:00,0,0,891,20.22,41.8
20/01/2022 16:15,0,0,885,20.28,41.44
20/01/2022 16:30,0,0,892,20.27,41.41
20/01/2022 16:45,0,0,912,20.18,41.49
20/01/2022 17:00,0,0,912,20.12,41.64
20/01/2022 17:15,0,0,893,20.17,41.27
20/01/2022 17:30,0,0,917,20.08,41.33
20/01/2022 17:45,0,0,935,20.21,41.39
20/01/2022 18:00,0,0,945,20.19,41.3
20/01/2022 18:15,0,0,973,20.42,41.87
20/01/2022 18:30,0,0,973,20.74,41.72
20/01/2022 18:45,0,0,981,21.07,41.38
20/01/2022 19:00,0,0,981,21.27,41.31
20/01/2022 19:15,0,0,970,21.44,41.16
20/01/2022 19:30,0,0,971,21.59,40.81
20/01/2022 19:45,0,0,927,21.73,40.51
20/01/2022 20:00,0,0,952,21.59,42.77
20/01/2022 20:15,1,1,914,21.55,45.12
20/01/2022 20:30,0,0,958,21.71,44.44
20/01/2022 20:45,1,1,979,21.63,44.12
20/01/2022 21:00,0,0,959,21.62,43.62
20/01/2022 21:15,0,0,976,21.74,42.36
20/01/2022 21:30,0,0,1036,21.85,42.13
20/01/2022 21:45,0,0,1282,21.95,44.49
20/01/2022 22:00,0,0,1175,21.92,42.85
20/01/2022 22:15,0,0,1221,21.72,43
20/01/2022 22:30,0,0,1263,21.57,43.19
20/01/2022 22:45,0,0,1283,21.5,43.17
20/01/2022 23:00,0,0,1289,21.45,43.3
20/01/2022 23:15,0,0,1288,21.41,42.96
20/01/2022 23:30,0,0,1291,21.33,42.97
20/01/2022 23:45,0,0,1282,21.34,42.9
21/01/2022 00:00,0,0,1500,21.28,44.44
21/01/2022 00:15,0,0,1774,21.36,48.89
21/01/2022 00:30,0,0,1721,21.41,48.18
21/01/2022 00:45,0,0,1704,21.39,47.4
21/01/2022 01:00,2,2,1355,20.86,42.99
21/01/2022 01:15,1,1,1335,21.36,36.51
21/01/2022 01:30,0,0,1209,20.41,36.35
21/01/2022 01:45,2,1,1155,20.07,35.12
21/01/2022 02:00,4,4,431,19.29,25.33
21/01/2022 02:15,3,3,533,19.09,33.22
21/01/2022 02:30,1,1,644,19.93,34.62
21/01/2022 02:45,1,1,703,20.34,36.09
21/01/2022 03:00,1,1,734,20.37,37.66
21/01/2022 03:15,2,2,753,20.12,39.39
21/01/2022 03:30,2,2,781,19.82,40.77
21/01/2022 03:45,3,2,788,19.56,41.73
21/01/2022 04:00,3,2,793,19.51,42.45
21/01/2022 04:15,3,2,804,19.44,42.86
21/01/2022 04:30,3,3,823,19.29,43.12
21/01/2022 04:45,2,2,832,19.23,43.07
21/01/2022 05:00,2,2,831,19.15,43.3
21/01/2022 05:15,1,1,835,19.08,43.44
21/01/2022 05:30,2,2,838,19.06,43.39
21/01/2022 05:45,2,2,843,18.96,43.47
21/01/2022 06:00,0,0,843,18.94,43.3
21/01/2022 06:15,1,1,844,18.9,43.29
21/01/2022 06:30,1,1,856,18.9,43.22
21/01/2022 06:45,0,0,860,18.75,43.13
21/01/2022 07:00,1,1,859,18.73,43.02
21/01/2022 07:15,1,1,861,18.7,43.01
21/01/2022 07:30,1,1,856,18.65,43.11
21/01/2022 07:45,3,1,853,18.61,43.39
21/01/2022 08:00,2,1,849,18.53,43.35
21/01/2022 08:15,1,1,867,18.49,43.44
21/01/2022 08:30,3,3,876,18.42,43.32
21/01/2022 08:45,2,2,871,18.35,43.42
21/01/2022 09:00,2,2,860,18.42,43.69
21/01/2022 09:15,2,1,867,18.62,43.64
21/01/2022 09:30,2,2,875,18.84,43.37
21/01/2022 09:45,3,3,875,18.95,43.08
21/01/2022 10:00,2,1,877,19.09,42.71
21/01/2022 10:15,1,1,882,19.15,42.64
21/01/2022 10:30,2,2,870,19.32,43.57
21/01/2022 10:45,4,3,937,19.45,44.93
21/01/2022 11:00,3,3,865,19.51,45.4
21/01/2022 11:15,3,3,912,19.51,46.86
21/01/2022 11:30,5,2,908,19.63,47.06
21/01/2022 11:45,6,3,958,19.72,47.12
21/01/2022 12:00,3,3,988,19.73,47.06
21/01/2022 12:15,5,3,1093,19.72,46.93
21/01/2022 12:30,3,3,961,19.65,46.85
21/01/2022 12:45,7,4,971,19.7,46.56
21/01/2022 13:00,4,3,1020,19.68,46.66
21/01/2022 13:15,5,3,1031,19.71,46.65
21/01/2022 13:30,2,2,937,19.76,46.26
21/01/2022 13:45,4,4,935,19.84,45.51
21/01/2022 14:00,4,3,893,19.76,45.13
21/01/2022 14:15,3,3,914,19.72,45
21/01/2022 14:30,4,4,929,19.77,45.35
21/01/2022 14:45,4,4,946,19.71,45.8
21/01/2022 15:00,4,3,989,19.66,45.81
21/01/2022 15:15,4,4,951,19.57,45.89
21/01/2022 15:30,3,3,1035,19.54,45.97
21/01/2022 15:45,4,4,1004,19.55,45.83
21/01/2022 16:00,4,4,1029,19.55,46.24
21/01/2022 16:15,5,4,1052,19.52,46.26
21/01/2022 16:30,3,3,1009,19.53,46.43
21/01/2022 16:45,4,4,985,19.46,46
21/01/2022 17:00,4,4,982,19.41,46.04
21/01/2022 17:15,2,2,980,19.4,45.98
21/01/2022 17:30,6,3,985,19.53,46.29
21/01/2022 17:45,3,3,985,19.53,45.93
21/01/2022 18:00,3,3,993,19.53,45.91
21/01/2022 18:15,3,3,997,19.69,46.14
21/01/2022 18:30,2,2,1011,19.95,46.15
21/01/2022 18:45,3,3,1000,20.23,45.9
21/01/2022 19:00,3,3,1018,20.44,46.1
21/01/2022 19:15,2,1,979,20.94,44.63
21/01/2022 19:30,6,4,1006,21.26,44.34
21/01/2022 19:45,4,4,1003,21.39,43.8
21/01/2022 20:00,4,4,989,21.41,43.63
21/01/2022 20:15,3,3,940,21.39,43.38
21/01/2022 20:30,5,5,931,21.38,43.49
21/01/2022 20:45,5,5,948,21.39,44.02
21/01/2022 21:00,5,4,956,21.31,44.07
21/01/2022 21:15,8,7,967,21.41,44
21/01/2022 21:30,5,5,956,21.39,43.87
21/01/2022 21:45,6,6,982,21.42,43.77
21/01/2022 22:00,9,9,975,21.39,43.38
21/01/2022 22:15,10,9,977,21.24,43.48
21/01/2022 22:30,12,9,980,21.15,43.48
21/01/2022 22:45,11,11,975,21.08,43.48
21/01/2022 23:00,9,9,1023,21.19,43.82
21/01/2022 23:15,10,10,972,20.99,43.62
21/01/2022 23:30,9,9,1023,20.93,43.7
21/01/2022 23:45,12,11,980,20.89,43.57
22/01/2022 00:00,8,6,968,20.84,43.56
22/01/2022 00:15,7,7,1001,20.86,43.75
22/01/2022 00:30,7,6,976,20.74,43.86
22/01/2022 00:45,8,8,959,20.61,43.96
22/01/2022 01:00,6,6,945,20.65,43.61
22/01/2022 01:15,7,6,920,20.61,43.36
22/01/2022 01:30,9,9,453,17.95,41.78
22/01/2022 01:45,0,0,551,18.63,45.39
22/01/2022 02:00,0,0,667,19.26,45.61
22/01/2022 02:15,2,1,656,19.54,44.94
22/01/2022 02:30,0,0,692,19.67,44.85
22/01/2022 02:45,0,0,718,19.77,44.6
22/01/2022 03:00,0,0,736,19.72,44.84
22/01/2022 03:15,0,0,755,19.72,44.59
22/01/2022 03:30,1,1,752,19.73,44.42
22/01/2022 03:45,0,0,750,19.61,44.45
22/01/2022 04:00,0,0,748,19.54,44.56
22/01/2022 04:15,0,0,678,19.44,44.81
22/01/2022 04:30,0,0,675,19.44,44.75
22/01/2022 04:45,0,0,674,19.36,44.97
22/01/2022 05:00,0,0,679,19.28,44.95
22/01/2022 05:15,0,0,680,19.26,45.01
22/01/2022 05:30,0,0,674,19.24,45.1
22/01/2022 05:45,0,0,673,19.17,45.14
22/01/2022 06:00,0,0,670,19.19,45.23
22/01/2022 06:15,0,0,673,19.07,45.53
22/01/2022 06:30,1,1,674,19.01,45.58
22/01/2022 06:45,0,0,672,18.96,45.46
22/01/2022 07:00,0,0,669,18.99,45.14
22/01/2022 07:15,0,0,669,18.86,45.22
22/01/2022 07:30,0,0,665,18.87,45.1
22/01/2022 07:45,0,0,666,18.83,45.05
22/01/2022 08:00,0,0,670,18.76,45.26
22/01/2022 08:15,0,0,675,18.71,45.23
22/01/2022 08:30,0,0,679,18.69,45.19
22/01/2022 08:45,0,0,679,18.63,45.23
22/01/2022 09:00,0,0,680,18.84,45.04
22/01/2022 09:15,0,0,689,18.95,45.19
22/01/2022 09:30,0,0,697,19.34,44.81
22/01/2022 09:45,0,0,707,19.7,44.52
22/01/2022 10:00,0,0,718,19.94,44.27
22/01/2022 10:15,0,0,719,20.19,43.9
22/01/2022 10:30,0,0,728,20.32,43.72
22/01/2022 10:45,0,0,724,20.38,43.54
22/01/2022 11:00,0,0,732,20.44,43.58
22/01/2022 11:15,0,0,736,20.51,43.51
22/01/2022 11:30,0,0,760,20.59,43.41
22/01/2022 11:45,0,0,773,20.64,43.38
22/01/2022 12:00,0,0,782,20.7,43.44
22/01/2022 12:15,0,0,880,20.65,46.38
22/01/2022 12:30,0,0,849,20.63,45.76
22/01/2022 12:45,0,0,859,20.62,45.65
22/01/2022 13:00,0,0,840,20.72,45.15
22/01/2022 13:15,0,0,840,23.97,40.06
22/01/2022 13:30,0,0,811,24.44,38.02
22/01/2022 13:45,0,0,801,22.87,40.57
22/01/2022 14:00,0,0,747,22.66,40.57
22/01/2022 14:15,1,1,617,21.55,40.88
22/01/2022 14:30,0,0,685,21.67,43.01
22/01/2022 14:45,3,3,685,21.18,39.69
22/01/2022 15:00,0,0,487,20.17,42.74
22/01/2022 15:15,0,0,592,20.34,44.28
22/01/2022 15:30,0,0,620,20.49,44.81
22/01/2022 15:45,0,0,674,20.7,44.77
22/01/2022 16:00,0,0,692,20.7,45.1
22/01/2022 16:15,0,0,719,20.73,45.38
22/01/2022 16:30,0,0,737,20.62,45.01
22/01/2022 16:45,0,0,792,20.65,45.53
22/01/2022 17:00,0,0,817,20.55,45.8
22/01/2022 17:15,0,0,841,20.57,45.7
22/01/2022 17:30,0,0,860,20.59,45.97
22/01/2022 17:45,0,0,854,20.48,46.08
22/01/2022 18:00,0,0,854,20.52,46.12
22/01/2022 18:15,0,0,866,20.56,46.13
22/01/2022 18:30,0,0,880,20.61,45.99
22/01/2022 18:45,0,0,893,20.64,45.88
22/01/2022 19:00,1,1,903,20.66,45.81
22/01/2022 19:15,0,0,895,20.55,45.77
22/01/2022 19:30,0,0,874,20.53,45.82
22/01/2022 19:45,0,0,871,20.62,45.51
22/01/2022 20:00,1,1,829,20.61,45.23
22/01/2022 20:15,1,1,901,20.55,47.38
22/01/2022 20:30,3,3,887,20.56,50.48
22/01/2022 20:45,2,2,910,20.55,49.79
22/01/2022 21:00,1,1,906,20.46,49.29
22/01/2022 21:15,1,1,893,20.47,48.74
22/01/2022 21:30,2,1,899,20.48,48.52
22/01/2022 21:45,0,0,897,20.44,48.4
22/01/2022 22:00,2,1,899,20.41,48.27
22/01/2022 22:15,1,1,883,20.33,48.11
22/01/2022 22:30,1,1,893,20.36,47.95
22/01/2022 22:45,2,2,886,20.33,47.75
22/01/2022 23:00,2,2,897,20.29,47.71
22/01/2022 23:15,0,0,895,20.21,47.87
22/01/2022 23:30,0,0,934,20.21,47.79
22/01/2022 23:45,1,1,943,20.09,48.45
23/01/2022 00:00,0,0,961,20.14,48.82
23/01/2022 00:15,0,0,966,20.64,48.7
23/01/2022 00:30,0,0,1128,20.91,49.65
23/01/2022 00:45,0,0,1268,21.16,50.12
23/01/2022 01:00,0,0,1095,21.12,48.82
23/01/2022 01:15,12,12,463,19.92,45.55
23/01/2022 01:30,7,7,625,20.76,47.61
23/01/2022 01:45,6,6,667,21.25,47.23
23/01/2022 02:00,5,5,605,21.2,46.99
23/01/2022 02:15,5,5,690,21.15,47.39
23/01/2022 02:30,5,5,690,21.11,47.33
23/01/2022 02:45,4,4,697,21.12,47.19
23/01/2022 03:00,5,5,703,21.04,47.24
23/01/2022 03:15,5,5,706,20.99,47.26
23/01/2022 03:30,4,4,703,20.89,47.46
23/01/2022 03:45,5,5,710,20.81,47.65
23/01/2022 04:00,5,4,723,20.82,47.81
23/01/2022 04:15,4,4,721,20.74,47.82
23/01/2022 04:30,4,4,716,20.72,47.84
23/01/2022 04:45,4,4,714,20.66,48.11
23/01/2022 05:00,4,4,703,20.62,48.17
23/01/2022 05:15,4,4,702,20.54,48.25
23/01/2022 05:30,4,4,699,20.53,48.2
23/01/2022 05:45,4,4,696,20.46,48.2
23/01/2022 06:00,2,2,697,20.4,48.21
23/01/2022 06:15,4,4,690,20.41,48.07
23/01/2022 06:30,3,3,682,20.33,47.86
23/01/2022 06:45,4,4,684,20.28,48.01
23/01/2022 07:00,3,3,683,20.23,48.25
23/01/2022 07:15,4,3,676,20.19,48.18
23/01/2022 07:30,2,2,675,20.19,48.03
23/01/2022 07:45,4,3,674,20.11,48.02
23/01/2022 08:00,5,4,673,20.07,48.02
23/01/2022 08:15,4,4,668,20.04,47.94
23/01/2022 08:30,4,4,670,19.98,47.95
23/01/2022 08:45,3,3,673,19.95,47.9
23/01/2022 09:00,4,4,670,19.92,47.85
