sim_id,variable,rank,true_value,post_mean,post_sd,prior_sd,max_rank
21,alpha,888,1.0788825117393146,0.910225191898556,0.13572925594639068,5.402965186897857,999
22,Intercept,607,0.7500447269980393,0.6365102033708115,0.38287214836103517,0.70006430123199,999
22,mean_phase_effect,100,0.09134595719342116,0.3872525876129148,0.31022296165135593,0.8375240293921878,999
22,sigma_log_phase,593,0.3913696579818374,0.38286425756117604,0.27829136374229885,0.3166328093260116,999
22,sigma_level,302,0.3097044456891096,0.34533991590670676,0.06371876987129046,0.15071865054366834,999
22,alpha,285,2.529121354601908,3.158932488949038,1.066157972397735,5.402965186897857,999
23,Intercept,793,1.9093827202053593,1.6530044813874318,0.31877428241855355,0.70006430123199,999
23,mean_phase_effect,676,0.30938566772387893,0.2740442863558352,0.20209609596977038,0.8375240293921878,999
23,sigma_log_phase,669,0.4578330764563782,0.3770168513740842,0.29922010975345475,0.3166328093260116,999
23,sigma_level,546,0.1862994328557788,0.1845263430223044,0.0382009666038378,0.15071865054366834,999
23,alpha,432,1.6277893313641312,1.6755255871650296,0.2028000120842133,5.402965186897857,999
24,Intercept,693,1.4593687764666863,1.260162874815111,0.37688158335676003,0.70006430123199,999
24,mean_phase_effect,987,3.5424291740864557,1.4188865799255905,0.7862677668560675,0.8375240293921878,999
24,sigma_log_phase,460,0.35706549368325013,0.44308257527437583,0.3158799548978693,0.3166328093260116,999
24,sigma_level,274,0.16841645936745697,0.19255406575417913,0.03712584125912909,0.15071865054366834,999
24,alpha,939,10.4311976903319,6.585614515677206,1.9930029733708066,5.402965186897857,999
25,Intercept,200,1.9678065448121589,2.336398320402384,0.43724954943211597,0.70006430123199,999
25,mean_phase_effect,261,0.18753404756439457,0.45947977331148104,0.3836244063335528,0.8375240293921878,999
25,sigma_log_phase,977,1.0983468607095075,0.36856250978841065,0.28196712542905145,0.3166328093260116,999
25,sigma_level,180,0.3984944673920367,0.44744308673333455,0.052763535568788364,0.15071865054366834,999
25,alpha,401,0.7699159071105448,0.7880966615060916,0.06566602428551965,5.402965186897857,999
26,Intercept,645,1.936248641440452,1.7998479051164373,0.3553049788438559,0.70006430123199,999
26,mean_phase_effect,560,1.2204013902968607,1.21596657345892,0.6353315396209732,0.8375240293921878,999
26,sigma_log_phase,895,0.9710776671747726,0.57231739750035,0.30697651147377286,0.3166328093260116,999
26,sigma_level,857,0.18865789508578867,0.14684624176920072,0.03853478410628508,0.15071865054366834,999
26,alpha,532,1.2597437822805064,1.256246964213029,0.17516124428490845,5.402965186897857,999
27,Intercept,134,1.5343727141713073,1.972498033731922,0.38795203675857887,0.70006430123199,999
27,mean_phase_effect,86,0.36139838672733215,1.2406190472241336,0.7066655669531927,0.8375240293921878,999
27,sigma_log_phase,403,0.24785969013822157,0.3612079149450153,0.27468429302104724,0.3166328093260116,999
27,sigma_level,988,0.2525957260245228,0.1724490115225185,0.03167976779316652,0.15071865054366834,999
27,alpha,769,3.917365911253015,3.5329154245570336,0.6224219626673512,5.402965186897857,999
28,Intercept,763,2.2161410084805944,1.9182223833858894,0.41339927705368856,0.70006430123199,999
28,mean_phase_effect,430,0.6642614424791454,0.9194855408959108,0.6647933014424222,0.8375240293921878,999
28,sigma_log_phase,926,0.9171566411550965,0.38986187744620965,0.29971369919835317,0.3166328093260116,999
28,sigma_level,752,0.5343775240687484,0.49809110374524884,0.0568948196417795,0.15071865054366834,999
28,alpha,564,3.0228573387473783,2.9994543877192243,0.5305794925827009,5.402965186897857,999
29,Intercept,837,2.265550267468959,1.832971359575281,0.42073002390369957,0.70006430123199,999
29,mean_phase_effect,537,0.2632925286778668,0.31124343560579654,0.24746514294301628,0.8375240293921878,999
29,sigma_log_phase,249,0.17504643048322496,0.40600454642028866,0.2912976749528376,0.3166328093260116,999
29,sigma_level,160,0.18148204573212512,0.2262175018290458,0.04814473191289738,0.15071865054366834,999
29,alpha,311,0.3283793925475793,0.3445652471798586,0.03147908992424007,5.402965186897857,999
30,Intercept,332,1.1756883428398925,1.323184140594738,0.351632400742329,0.70006430123199,999
30,mean_phase_effect,666,0.28173066202996605,0.25889949964527653,0.19462672466497555,0.8375240293921878,999
30,sigma_log_phase,43,0.024014896560447366,0.375324578773461,0.2825802673303513,0.3166328093260116,999
30,sigma_level,568,0.3098194127288471,0.3057156197504516,0.035866397912447626,0.15071865054366834,999
